40_500_0.2 40_800_0.2 40_1000_0.2 40_500_0.3 40_800_0.3 40_1000_0.3 40_500_0.5 40_800_0.5 40_1000_0.5 50_500_0.2 50_800_0.2 50_1000_0.2 50_500_0.3 50_800_0.3 50_1000_0.3 50_500_0.5 50_800_0.5 50_1000_0.5 70_500_0.2 70_800_0.2 70_1000_0.2 70_500_0.3 70_800_0.3 70_1000_0.3 70_500_0.5 70_800_0.5 70_1000_0.5 OVER_1 OVER_2 OVER_3 OVER_4 OVER_5 OVER_6 OVER_7 OVER_8 OVER_9 OVER_10 OVER_11 OVER_12 OVER_13 OVER_14 OVER_15 OVER_16 OVER_17 OVER_18 OVER_19 OVER_20 OVER_21 OVER_22 OVER_23 OVER_24 OVER_25 OVER_26 OVER_27 TIME_1 TIME_2 TIME_3 TIME_4 TIME_5 TIME_6 TIME_7 TIME_8 TIME_9 TIME_10 TIME_11 TIME_12 TIME_13 TIME_14 TIME_15 TIME_16 TIME_17 TIME_18 TIME_19 TIME_20 TIME_21 TIME_22 TIME_23 TIME_24 TIME_25 TIME_26 TIME_27 
292552 296033 279155 298592 305322 294872 295159 297027 288167 291402 291300 295842 283107 283660 297005 287889 294082 280753 286793 287374 280626 287909 290847 313230 282401 288574 288643 0 0 0 0 11 0 0 0 1 0 0 8 0 0 0 0 0 0 0 0 0 0 0 26 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1
368904 322878 382976 322352 324911 355002 323829 319745 336574 331173 336824 324151 328812 327742 322094 377901 320090 320869 327746 322716 337517 321016 338622 329909 316850 326467 320594 30 0 48 0 0 21 0 0 0 0 0 0 0 0 0 40 0 0 0 0 0 1 0 0 0 9 0 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 0 1 1 1 1 0 1 1 1 1 1
366171 354401 343516 388768 379267 355554 360368 360613 360770 357938 354152 418647 349695 354802 370530 351746 339999 357382 354744 363440 372536 352790 343488 376249 345858 359021 347646 0 0 0 1 7 0 0 5 0 0 0 69 0 0 22 0 0 0 0 0 12 0 0 28 0 0 0 1 0 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 0 1 1 1 1 1 1 1 1
373053 314247 316178 317004 311947 320766 316558 315420 389042 351315 327263 305877 315240 314987 313180 311476 314961 305604 319258 330894 314914 313355 323980 320365 307236 304560 310821 42 0 0 0 0 4 0 0 74 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 1 0 0 1 1 0 1 1 0 1 1 0 1 1 1 1 0 1 2 0 1 2
288819 297110 297956 291942 272735 271087 269075 275742 266349 286066 276085 291447 278304 292705 268673 271816 276676 292776 287527 326736 275551 280140 311598 325805 277962 275707 276822 0 0 14 12 0 0 0 0 0 0 0 5 0 0 0 0 0 16 4 53 0 0 36 62 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 2
311365 341620 321108 310904 314202 319801 301780 319969 300983 304134 308874 314752 313778 334148 305673 438731 307128 303529 319780 296261 301120 301542 306225 309108 296555 315320 287350 0 37 0 0 0 0 0 0 0 0 0 0 0 25 0 133 0 0 0 0 0 0 0 2 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 1 0 1 1 1 1 0 1 2 0 1 2
316597 323929 301297 310513 331177 329838 309753 323287 306524 317938 312722 302600 305451 310094 308928 305310 310346 307057 316646 308194 309229 310632 322719 311764 291824 307114 304557 0 0 0 0 22 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1 0 1 0 1 0 1 1 1 0 1 1 1 1 0 2 0 1 2
383155 380846 380670 372595 369098 370744 375615 354842 358823 378435 384587 351934 365201 374899 362139 374672 358562 368351 367470 360800 365255 369642 359759 369314 359110 380593 370459 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 0 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 1 1 1
394790 390503 410168 420148 375814 393783 382774 389285 409949 399578 389898 395799 401932 378406 439473 390143 373881 387905 388365 397620 392191 407338 423071 391363 383965 396533 378167 0 0 10 0 0 0 0 0 0 0 0 0 0 0 52 0 0 0 0 0 0 0 22 0 0 0 0 1 0 1 0 1 0 1 0 1 1 0 1 0 1 1 0 1 1 1 1 1 0 1 2 0 1 2
368672 371427 351271 362431 324719 302386 312635 385033 347847 360258 333280 362418 367421 411326 376391 320451 347995 313415 322487 403481 353830 347684 319459 312088 373098 349029 304285 48 44 20 0 11 0 0 77 0 31 11 29 0 98 60 0 0 0 0 77 30 0 0 0 41 33 0 0 0 1 1 0 1 0 1 0 1 0 1 1 1 0 1 1 0 1 1 1 1 1 1 1 1 1
